topo,V,D,EPR,traffic,ave_phi,std_phi,ave_time[s],std_time[s],ave_PeakRAM[B],std_PeakRAM[B]
Polarfly,31,6,3,uniform,10.0,0.0,0.006702232360839844,0.000338970075195972,124053.6,13849.310625442697
Polarfly,31,6,3,shift-half,2.5,0.0,0.006531476974487305,0.00010715144746326115,117860,0.0
Polarfly,31,6,3,nearst-neighbour,6.594982078853047,0.0,0.006516742706298828,0.00011810306835081438,117860,0.0
Polarfly,31,6,3,shift-1,5.0,0.0,0.006549024581909179,7.882819170515278e-05,117860,0.0
Polarfly,31,6,3,router-cluster,3.627240143369176,0.0,0.006546878814697265,5.118108930727094e-05,117860,0.0
Polarfly,31,6,3,random-permute,10.0,0.0,0.00684356689453125,0.0006632091376201576,117860,0.0
Polarfly,57,8,4,uniform,9.999999999999998,0.0,0.03305530548095703,0.02235575219225469,708947.2,25.043961347997644
Polarfly,57,8,4,shift-half,2.5,0.0,0.022999906539916994,0.0003288203923212324,708936,0.0
Polarfly,57,8,4,nearst-neighbour,6.637426900584796,0.0,0.032338953018188475,0.021096516861632334,708936,0.0
Polarfly,57,8,4,shift-1,5.0,0.0,0.03311243057250977,0.02181237567950993,708936,0.0
Polarfly,57,8,4,router-cluster,2.916666666666667,0.0,0.032783126831054686,0.02195406939162322,708936,0.0
Polarfly,57,8,4,random-permute,10.0,0.0,0.022780418395996094,0.00026496607786260053,708936,0.0
Polarfly,91,10,5,uniform,9.999999999999998,0.0,0.07093243598937989,0.02556137294869392,1897920,0.0
Polarfly,91,10,5,shift-half,1.6666666666666665,0.0,0.07075896263122558,0.02546496057463299,1897920,0.0
Polarfly,91,10,5,nearst-neighbour,6.652014652014652,0.0,0.0706286907196045,0.025490857229592198,1897920,0.0
Polarfly,91,10,5,shift-1,5.0,0.0,0.059899520874023435,0.0005728053227728101,1897920,0.0
Polarfly,91,10,5,router-cluster,3.090598290598291,0.0,0.05960316658020019,0.0007457480173259252,1897920,0.0
Polarfly,91,10,5,random-permute,10.0,0.0,0.060282325744628905,0.001371664144897918,1897920,0.0
Polarfly,133,12,6,uniform,10.0,0.0,0.17507834434509278,0.03964724652071073,4120616,0.0
Polarfly,133,12,6,shift-half,1.666666666666666,0.0,0.17172718048095703,0.037791189534906455,4120616,0.0
Polarfly,133,12,6,nearst-neighbour,6.6583124477861295,0.0,0.14372310638427735,0.03147675253958176,4120616,0.0
Polarfly,133,12,6,shift-1,5.0,0.0,0.15629043579101562,0.035773107834131034,4120616,0.0
Polarfly,133,12,6,router-cluster,2.7431077694235584,0.0,0.1730130672454834,0.03816301775446278,4120616,0.0
Polarfly,133,12,6,random-permute,10.0,0.0,0.15968966484069824,0.03609181361951774,4120616,0.0
Polarfly,183,14,7,uniform,10.0,0.0,0.3167132377624512,0.040739232310345014,8084048,0.0
Polarfly,183,14,7,shift-half,1.25,0.0,0.288498592376709,0.05103232653535035,8084048,0.0
Polarfly,183,14,7,nearst-neighbour,6.661462399167319,0.0,0.31471714973449705,0.04034027375362237,8084048,0.0
Polarfly,183,14,7,shift-1,5.0,0.0,0.29610519409179686,0.04345745013365759,8084048,0.0
Polarfly,183,14,7,router-cluster,2.7104674812938434,0.0,0.3115816593170166,0.0371390812608033,8084048,0.0
Polarfly,183,14,7,random-permute,10.0,0.0,0.29900617599487306,0.04505598174628861,8084048,0.0
RRG,13,4,2,uniform,9.868421052631577,0.0,0.005824470520019531,0.00020378140988557133,16692.8,10.73312629199899
RRG,13,4,2,shift-half,5.0,0.0,0.0052798748016357425,4.245779049419591e-05,16692.8,10.73312629199899
RRG,13,4,2,nearst-neighbour,6.410256410256411,0.0,0.004748153686523438,0.00012441457276079657,16692.8,10.73312629199899
RRG,13,4,2,shift-1,5.0,0.0,0.004798460006713867,5.421897450874453e-05,16692.8,10.73312629199899
RRG,13,4,2,router-cluster,3.8461538461538467,0.0,0.00485377311706543,6.519699796967092e-05,16692.8,10.73312629199899
RRG,13,4,2,random-permute,10.0,0.0,0.004726696014404297,4.718923479827254e-05,16692.8,10.73312629199899
RRG,18,5,3,uniform,7.681159420289857,0.0,0.010980701446533203,4.401894016719907e-05,50212.8,10.73312629199899
RRG,18,5,3,shift-half,3.3333333333333326,0.0,0.008474254608154297,3.772464562623283e-05,50212.8,10.73312629199899
RRG,18,5,3,nearst-neighbour,9.814814814814815,0.0,0.00854487419128418,2.9406977060099947e-05,50212.8,10.73312629199899
RRG,18,5,3,shift-1,10.0,0.0,0.008837318420410157,0.0006191218800822656,50212.8,10.73312629199899
RRG,18,5,3,router-cluster,6.419753086419753,0.0,0.009605789184570312,0.0009188157526328163,56932.8,15023.697121547679
RRG,18,5,3,random-permute,10.0,0.0,0.00806727409362793,5.4857156757499146e-05,50212.8,10.73312629199899
RRG,31,6,3,uniform,9.658792650918647,0.0,0.07285103797912598,0.00044796004237889256,298336,35.77708763999664
RRG,31,6,3,shift-half,3.3333333333333335,0.0,0.02911214828491211,0.0011796989649014119,310510.4,27245.148647052745
RRG,31,6,3,nearst-neighbour,9.89247311827957,0.0,0.028008699417114258,0.00010256918569536952,298324.8,10.73312629199899
RRG,31,6,3,shift-1,10.0,0.0,0.028652095794677736,0.0015664550859696268,310532.8,27308.65099560943
